session_id,user_id,date,channel,device,page_views,session_duration,converted,revenue,bounce_rate
SESS_0006216,USER_00017,2023-04-01,Paid Search,Mobile,7,180.2516127337736,False,0.0,0
SESS_0006217,USER_01543,2023-02-24,Social Media,Mobile,6,221.71032507291298,False,0.0,0
SESS_0006218,USER_00797,2023-02-07,Direct,Mobile,5,208.05564199340864,False,0.0,0
SESS_0006219,USER_01295,2023-11-26,Direct,Mobile,3,39.05274863705797,False,0.0,0
SESS_0006220,USER_01379,2023-03-04,Paid Search,Mobile,8,297.65768564819297,False,0.0,0
SESS_0006221,USER_00679,2023-07-07,Organic Search,Tablet,9,40.17103790898413,False,0.0,0
SESS_0006222,USER_00425,2023-06-29,Social Media,Mobile,4,194.96967196633736,False,0.0,0
SESS_0006223,USER_01618,2023-10-02,Organic Search,Mobile,9,157.81233744630651,False,0.0,0
SESS_0006224,USER_01719,2023-08-06,Referral,Desktop,5,87.32135168600627,False,0.0,0
SESS_0006225,USER_01582,2023-09-22,Organic Search,Tablet,4,343.5824808077284,False,0.0,0
SESS_0006226,USER_01114,2023-05-08,Paid Search,Desktop,6,86.81746554613882,False,0.0,0
SESS_0006227,USER_01451,2023-06-05,Social Media,Desktop,7,267.92258688849734,False,0.0,0
SESS_0006228,USER_01982,2023-01-25,Email,Tablet,11,12.83056276652649,False,0.0,0
SESS_0006229,USER_01852,2023-04-07,Direct,Desktop,9,878.5018853685361,False,0.0,0
SESS_0006230,USER_01889,2023-12-05,Paid Search,Desktop,3,247.28228078694974,False,0.0,0
SESS_0006231,USER_00615,2023-02-10,Direct,Mobile,4,116.41348925353522,False,0.0,0
SESS_0006232,USER_01787,2023-03-19,Direct,Mobile,6,578.2187516288476,False,0.0,0
SESS_0006233,USER_01241,2023-02-16,Direct,Mobile,7,28.277409139970864,False,0.0,0
SESS_0006234,USER_01355,2023-07-23,Paid Search,Mobile,5,68.27103142698002,False,0.0,0
SESS_0006235,USER_01324,2023-12-27,Direct,Desktop,6,123.19489385958181,False,0.0,0
SESS_0006236,USER_00708,2023-01-17,Direct,Desktop,4,679.889011276099,False,0.0,0
SESS_0006237,USER_00581,2023-02-04,Organic Search,Desktop,4,57.98707910668736,False,0.0,0
SESS_0006238,USER_01072,2023-08-06,Paid Search,Desktop,6,49.06379385617298,False,0.0,0
SESS_0006239,USER_00528,2023-06-23,Referral,Mobile,9,94.54561377024868,False,0.0,0
SESS_0006240,USER_01880,2023-04-05,Paid Search,Tablet,6,192.07979382810717,False,0.0,0
SESS_0006241,USER_01442,2023-09-28,Paid Search,Tablet,3,35.44819356219619,False,0.0,0
SESS_0006242,USER_01264,2023-08-27,Social Media,Mobile,6,334.96295833655927,False,0.0,0
SESS_0006243,USER_00416,2023-09-17,Referral,Mobile,6,403.15558219921144,True,40.557052957523936,0
SESS_0006244,USER_01417,2023-10-15,Email,Mobile,5,57.04607609989424,False,0.0,0
SESS_0006245,USER_00099,2023-10-04,Organic Search,Mobile,9,286.194590752004,False,0.0,0
SESS_0006246,USER_00943,2023-09-23,Social Media,Mobile,4,33.26656955515691,False,0.0,0
SESS_0006247,USER_00780,2023-12-29,Social Media,Mobile,7,189.72136174417975,False,0.0,0
SESS_0006248,USER_01157,2023-09-14,Paid Search,Desktop,8,71.58638194520505,True,34.691204545371455,0
SESS_0006249,USER_00439,2023-03-02,Email,Desktop,2,49.18704685171524,False,0.0,0
SESS_0006250,USER_01968,2023-04-30,Paid Search,Desktop,5,138.36533412640716,False,0.0,0
SESS_0006251,USER_00710,2023-09-05,Email,Mobile,4,48.77556640807674,False,0.0,0
SESS_0006252,USER_01795,2023-01-27,Organic Search,Desktop,3,311.0153048219017,False,0.0,0
SESS_0006253,USER_00461,2023-08-11,Organic Search,Tablet,11,166.78484722323208,False,0.0,0
SESS_0006254,USER_00031,2023-12-14,Referral,Desktop,3,1075.8947588758858,False,0.0,0
SESS_0006255,USER_01791,2023-03-17,Social Media,Mobile,3,566.1364213376905,False,0.0,0
SESS_0006256,USER_00201,2023-06-11,Social Media,Mobile,11,457.2571431103294,False,0.0,0
SESS_0006257,USER_01779,2023-11-24,Paid Search,Desktop,6,183.56685663172462,False,0.0,0
SESS_0006258,USER_01709,2023-08-09,Email,Desktop,9,16.274978474640015,False,0.0,0
SESS_0006259,USER_00750,2023-04-23,Organic Search,Desktop,4,200.08050486161298,False,0.0,0
SESS_0006260,USER_01100,2023-11-23,Direct,Desktop,9,208.87638691847067,False,0.0,0
SESS_0006261,USER_00463,2023-05-05,Organic Search,Mobile,7,44.94250095307303,False,0.0,0
SESS_0006262,USER_00665,2023-11-04,Paid Search,Desktop,3,39.6575879843063,False,0.0,0
SESS_0006263,USER_01104,2023-05-04,Paid Search,Mobile,3,123.91246146785086,False,0.0,0
SESS_0006264,USER_00251,2023-03-19,Direct,Mobile,7,141.07829506281104,False,0.0,0
SESS_0006265,USER_01330,2023-02-04,Referral,Mobile,9,7.997139719046971,False,0.0,0
SESS_0006266,USER_00590,2023-01-14,Email,Tablet,7,120.72318894386626,True,29.394265303907876,0
SESS_0006267,USER_00388,2023-08-13,Organic Search,Desktop,5,70.50663098606502,False,0.0,0
SESS_0006268,USER_01484,2023-10-25,Referral,Mobile,4,137.35086554582082,False,0.0,0
SESS_0006269,USER_00277,2023-01-25,Direct,Desktop,9,122.04134977104741,False,0.0,0
SESS_0006270,USER_01954,2023-12-20,Social Media,Desktop,6,2.7141590706413727,False,0.0,0
SESS_0006271,USER_01922,2023-08-08,Social Media,Tablet,7,356.83566461127117,False,0.0,0
SESS_0006272,USER_00141,2023-01-18,Paid Search,Mobile,4,185.47931790268433,False,0.0,0
SESS_0006273,USER_00009,2023-01-18,Social Media,Mobile,7,279.3829397122682,False,0.0,0
SESS_0006274,USER_01847,2023-01-05,Organic Search,Mobile,3,30.840856286425428,False,0.0,0
SESS_0006275,USER_01620,2023-12-28,Organic Search,Desktop,15,281.78910894197196,False,0.0,0
SESS_0006276,USER_00950,2023-04-16,Referral,Desktop,6,590.3321804802704,False,0.0,0
SESS_0006277,USER_00806,2023-09-08,Social Media,Desktop,8,88.47354336166538,False,0.0,0
SESS_0006278,USER_00648,2023-12-28,Paid Search,Mobile,9,261.24445539479535,False,0.0,0
SESS_0006279,USER_01234,2023-10-06,Referral,Mobile,6,81.97053304638506,False,0.0,0
SESS_0006280,USER_00156,2023-08-06,Organic Search,Mobile,6,149.97786050202416,False,0.0,0
SESS_0006281,USER_01855,2023-09-23,Paid Search,Mobile,6,1012.2973983711521,False,0.0,0
SESS_0006282,USER_00090,2023-07-21,Social Media,Desktop,9,290.39477862647294,False,0.0,0
SESS_0006283,USER_00726,2023-07-23,Organic Search,Mobile,8,111.92002541390278,False,0.0,0
SESS_0006284,USER_01472,2023-01-08,Direct,Desktop,7,105.84675902096767,False,0.0,0
SESS_0006285,USER_00903,2023-08-06,Organic Search,Desktop,4,105.599448166007,False,0.0,0
SESS_0006286,USER_01341,2023-02-05,Social Media,Desktop,9,213.2048790462286,False,0.0,0
SESS_0006287,USER_00452,2023-09-13,Paid Search,Desktop,3,302.7346258752724,False,0.0,0
SESS_0006288,USER_01660,2023-10-08,Email,Desktop,8,728.2521042695998,False,0.0,0
SESS_0006289,USER_01343,2023-02-09,Social Media,Mobile,6,677.9034719242426,False,0.0,0
SESS_0006290,USER_00042,2023-04-14,Paid Search,Mobile,5,44.81580585803194,False,0.0,0
SESS_0006291,USER_01176,2023-04-22,Email,Desktop,6,39.30444734797161,False,0.0,0
SESS_0006292,USER_01243,2023-07-25,Social Media,Mobile,7,193.6213577470017,False,0.0,0
SESS_0006293,USER_00932,2023-06-13,Organic Search,Desktop,8,146.7416638957015,False,0.0,0
SESS_0006294,USER_01641,2023-06-02,Organic Search,Mobile,7,280.7058761544465,False,0.0,0
SESS_0006295,USER_00778,2023-07-05,Organic Search,Desktop,4,89.94740248343051,False,0.0,0
SESS_0006296,USER_01643,2023-10-15,Direct,Desktop,7,64.22678061499808,False,0.0,0
SESS_0006297,USER_00419,2023-11-27,Paid Search,Desktop,7,383.6143626591263,False,0.0,0
SESS_0006298,USER_00271,2023-09-01,Direct,Mobile,5,449.2997526702337,False,0.0,0
SESS_0006299,USER_01617,2023-04-30,Organic Search,Desktop,7,5.244032205802763,False,0.0,0
SESS_0006300,USER_00330,2023-03-12,Paid Search,Desktop,7,232.1600799836007,False,0.0,0
SESS_0006301,USER_00125,2023-11-22,Paid Search,Mobile,6,162.44423603858036,False,0.0,0
SESS_0006302,USER_01597,2023-12-08,Organic Search,Mobile,8,87.91679608907437,False,0.0,0
SESS_0006303,USER_01137,2023-12-30,Paid Search,Desktop,8,193.38897442456778,False,0.0,0
SESS_0006304,USER_01507,2023-05-09,Email,Desktop,6,147.27259277614354,False,0.0,0
SESS_0006305,USER_01017,2023-05-23,Organic Search,Mobile,5,474.8979026309971,False,0.0,0
SESS_0006306,USER_01524,2023-12-11,Organic Search,Mobile,8,108.03459375199544,False,0.0,0
SESS_0006307,USER_01854,2023-03-23,Social Media,Desktop,7,72.0046698154536,False,0.0,0
SESS_0006308,USER_01896,2023-02-28,Paid Search,Desktop,5,205.49803652419305,False,0.0,0
SESS_0006309,USER_00930,2023-05-31,Referral,Desktop,5,259.7823923588343,False,0.0,0
SESS_0006310,USER_01718,2023-05-31,Paid Search,Desktop,6,114.6939294055467,False,0.0,0
SESS_0006311,USER_00032,2023-05-05,Paid Search,Mobile,7,5.90020695709504,False,0.0,0
SESS_0006312,USER_01920,2023-02-28,Paid Search,Desktop,7,99.1533637480885,False,0.0,0
SESS_0006313,USER_00977,2023-05-17,Paid Search,Desktop,9,61.466520778706176,False,0.0,0
SESS_0006314,USER_01814,2023-08-19,Email,Desktop,8,48.89249159210297,False,0.0,0
SESS_0006315,USER_00775,2023-03-23,Direct,Mobile,9,729.4787970300283,False,0.0,0
SESS_0006316,USER_00992,2023-03-19,Organic Search,Mobile,8,834.315080075895,False,0.0,0
SESS_0006317,USER_01943,2023-07-23,Organic Search,Desktop,7,739.8353073316468,False,0.0,0
SESS_0006318,USER_01705,2023-12-03,Social Media,Desktop,8,209.86648795349598,False,0.0,0
SESS_0006319,USER_01069,2023-02-15,Organic Search,Mobile,5,14.616005720765118,False,0.0,0
SESS_0006320,USER_00757,2023-09-15,Email,Mobile,8,283.75696407965745,False,0.0,0
SESS_0006321,USER_01349,2023-05-30,Organic Search,Desktop,5,29.668094529113425,False,0.0,0
SESS_0006322,USER_01672,2023-03-02,Organic Search,Desktop,8,62.021951320324646,False,0.0,0
SESS_0006323,USER_01375,2023-11-01,Social Media,Mobile,3,101.91141106349309,False,0.0,0
SESS_0006324,USER_00422,2023-08-26,Email,Desktop,6,428.4255187187456,False,0.0,0
SESS_0006325,USER_01401,2023-11-15,Direct,Desktop,6,110.67397042658857,False,0.0,0
SESS_0006326,USER_00015,2023-03-18,Paid Search,Desktop,7,422.2989860003636,False,0.0,0
SESS_0006327,USER_00749,2023-06-03,Organic Search,Tablet,6,275.111902383427,False,0.0,0
SESS_0006328,USER_01813,2023-11-23,Organic Search,Desktop,7,76.22595207944403,False,0.0,0
SESS_0006329,USER_01279,2023-08-03,Paid Search,Desktop,4,150.88218891333688,False,0.0,0
SESS_0006330,USER_00233,2023-05-01,Organic Search,Desktop,8,59.840539669390644,False,0.0,0
SESS_0006331,USER_00373,2023-03-03,Paid Search,Mobile,6,101.72107627425933,False,0.0,0
SESS_0006332,USER_00517,2023-05-02,Organic Search,Desktop,5,237.04882716653026,False,0.0,0
SESS_0006333,USER_01545,2023-01-29,Paid Search,Mobile,5,361.43844418520604,False,0.0,0
SESS_0006334,USER_01145,2023-06-28,Referral,Tablet,5,205.06453424359594,False,0.0,0
SESS_0006335,USER_01673,2023-06-29,Organic Search,Mobile,4,180.63051860828924,False,0.0,0
SESS_0006336,USER_01140,2023-12-06,Direct,Tablet,7,33.05440805388867,False,0.0,0
SESS_0006337,USER_01223,2023-03-14,Direct,Desktop,5,63.558254448561655,False,0.0,0
SESS_0006338,USER_01630,2023-06-20,Paid Search,Desktop,6,252.2624278816084,False,0.0,0
SESS_0006339,USER_00390,2023-04-29,Direct,Mobile,11,39.70415164702743,False,0.0,0
SESS_0006340,USER_00769,2023-05-18,Social Media,Mobile,6,89.42449713149522,False,0.0,0
SESS_0006341,USER_00466,2023-10-15,Paid Search,Tablet,5,116.51212428486306,False,0.0,0
SESS_0006342,USER_00521,2023-12-02,Direct,Desktop,5,331.96398583846,False,0.0,0
SESS_0006343,USER_01384,2023-09-01,Paid Search,Desktop,5,53.960936187833944,False,0.0,0
SESS_0006344,USER_00795,2023-06-29,Paid Search,Mobile,11,294.8330316065223,False,0.0,0
SESS_0006345,USER_00904,2023-01-05,Paid Search,Desktop,14,118.10873756482997,False,0.0,0
SESS_0006346,USER_00365,2023-03-23,Direct,Mobile,9,124.69321582897012,False,0.0,0
SESS_0006347,USER_01926,2023-10-24,Paid Search,Mobile,4,82.47416235194056,False,0.0,0
SESS_0006348,USER_00086,2023-08-09,Organic Search,Mobile,7,243.35455014594183,False,0.0,0
SESS_0006349,USER_00142,2023-07-28,Organic Search,Desktop,5,289.1650491501649,False,0.0,0
SESS_0006350,USER_00455,2023-08-26,Social Media,Mobile,8,109.60386404347501,False,0.0,0
SESS_0006351,USER_00936,2023-04-17,Organic Search,Mobile,6,65.40413019447097,False,0.0,0
SESS_0006352,USER_00555,2023-12-09,Organic Search,Mobile,11,504.33141954977503,False,0.0,0
SESS_0006353,USER_00074,2023-02-02,Referral,Mobile,7,149.33819730243027,False,0.0,0
SESS_0006354,USER_00358,2023-10-29,Direct,Mobile,2,334.52227272222626,False,0.0,0
SESS_0006355,USER_01032,2023-08-24,Paid Search,Mobile,6,103.2542044990011,False,0.0,0
SESS_0006356,USER_00415,2023-03-08,Email,Desktop,4,385.3374408361257,False,0.0,0
SESS_0006357,USER_01313,2023-07-25,Paid Search,Tablet,7,218.75470021850543,False,0.0,0
SESS_0006358,USER_01626,2023-03-09,Paid Search,Desktop,5,22.54463405749325,False,0.0,0
SESS_0006359,USER_01835,2023-10-17,Email,Desktop,10,55.523870764556655,False,0.0,0
SESS_0006360,USER_01752,2023-02-16,Paid Search,Mobile,4,32.546931499952315,True,42.79524118773268,0
SESS_0006361,USER_00018,2023-12-24,Paid Search,Mobile,4,105.5421166373003,False,0.0,0
SESS_0006362,USER_01862,2023-01-26,Social Media,Desktop,8,41.88239913809447,False,0.0,0
SESS_0006363,USER_00962,2023-07-16,Paid Search,Mobile,9,16.48522529876701,False,0.0,0
SESS_0006364,USER_01607,2023-07-27,Paid Search,Mobile,5,203.39511400619796,False,0.0,0
SESS_0006365,USER_01319,2023-07-29,Referral,Mobile,4,175.51861136388007,False,0.0,0
SESS_0006366,USER_01079,2023-08-13,Referral,Desktop,4,513.3314408856074,False,0.0,0
SESS_0006367,USER_01634,2023-07-16,Organic Search,Desktop,8,21.59572940432426,False,0.0,0
SESS_0006368,USER_01569,2023-05-03,Referral,Desktop,3,62.56834531165342,False,0.0,0
SESS_0006369,USER_01581,2023-02-10,Email,Mobile,4,308.5353128695804,False,0.0,0
SESS_0006370,USER_00552,2023-06-28,Referral,Desktop,6,193.47292496301552,False,0.0,0
SESS_0006371,USER_00173,2023-06-23,Email,Desktop,6,22.35674230964393,False,0.0,0
SESS_0006372,USER_00396,2023-09-19,Social Media,Mobile,5,116.70723400519552,False,0.0,0
SESS_0006373,USER_01821,2023-03-13,Paid Search,Desktop,8,11.365756993988972,False,0.0,0
SESS_0006374,USER_00346,2023-01-26,Paid Search,Desktop,8,177.33456975940075,False,0.0,0
SESS_0006375,USER_00442,2023-10-29,Organic Search,Mobile,5,97.211515814657,False,0.0,0
SESS_0006376,USER_01082,2023-01-26,Social Media,Mobile,3,416.7410685590631,False,0.0,0
SESS_0006377,USER_00625,2023-02-25,Paid Search,Mobile,5,154.72733792513816,False,0.0,0
SESS_0006378,USER_00718,2023-06-11,Referral,Mobile,11,727.7246834262891,False,0.0,0
SESS_0006379,USER_01786,2023-10-15,Email,Desktop,8,219.6989265107981,True,109.6389771518208,0
SESS_0006380,USER_01852,2023-03-26,Paid Search,Desktop,6,151.7789705176068,False,0.0,0
SESS_0006381,USER_01359,2023-02-14,Organic Search,Desktop,8,7.910450399753093,False,0.0,0
SESS_0006382,USER_00959,2023-07-15,Direct,Tablet,4,81.95321124463685,False,0.0,0
SESS_0006383,USER_00780,2023-09-07,Paid Search,Desktop,3,89.16481555012597,False,0.0,0
SESS_0006384,USER_01927,2023-03-15,Organic Search,Mobile,7,107.2157158211817,False,0.0,0
SESS_0006385,USER_01812,2023-10-16,Organic Search,Mobile,6,78.98889317347161,False,0.0,0
SESS_0006386,USER_00577,2023-09-24,Social Media,Desktop,6,142.17331071268063,False,0.0,0
SESS_0006387,USER_01723,2023-07-29,Direct,Desktop,4,116.49206465530422,False,0.0,0
SESS_0006388,USER_01848,2023-01-20,Direct,Tablet,6,133.20304875975526,False,0.0,0
SESS_0006389,USER_00115,2023-12-21,Direct,Desktop,8,32.53181834779179,False,0.0,0
SESS_0006390,USER_01431,2023-06-26,Social Media,Desktop,5,753.8592118974835,False,0.0,0
SESS_0006391,USER_01234,2023-12-06,Organic Search,Mobile,7,19.89814501168825,False,0.0,0
SESS_0006392,USER_01718,2023-07-27,Direct,Mobile,6,45.40435707464627,False,0.0,0
SESS_0006393,USER_00307,2023-01-24,Paid Search,Desktop,5,246.51903350999146,False,0.0,0
SESS_0006394,USER_01298,2023-01-21,Paid Search,Desktop,7,202.86639795701842,False,0.0,0
SESS_0006395,USER_01801,2023-03-06,Direct,Desktop,8,362.4401817310378,False,0.0,0
SESS_0006396,USER_00571,2023-09-08,Referral,Mobile,6,98.35009142394088,False,0.0,0
SESS_0006397,USER_01757,2023-04-16,Organic Search,Tablet,5,274.99054507253305,True,65.31651902604281,0
SESS_0006398,USER_01849,2023-03-24,Paid Search,Tablet,6,94.0234242440018,False,0.0,0
SESS_0006399,USER_00830,2023-04-10,Organic Search,Mobile,5,221.67272134003272,False,0.0,0
SESS_0006400,USER_00102,2023-02-06,Organic Search,Mobile,4,111.72773534986693,False,0.0,0
SESS_0006401,USER_01507,2023-11-07,Organic Search,Desktop,10,145.98542903241167,False,0.0,0
SESS_0006402,USER_00695,2023-06-02,Paid Search,Desktop,4,68.58731568389135,False,0.0,0
SESS_0006403,USER_00290,2023-08-03,Social Media,Desktop,11,92.60401378081964,False,0.0,0
SESS_0006404,USER_01309,2023-07-28,Direct,Mobile,2,13.052487577246644,False,0.0,0
SESS_0006405,USER_00100,2023-11-17,Direct,Desktop,5,92.00495783778099,False,0.0,0
SESS_0006406,USER_00843,2023-02-05,Paid Search,Desktop,3,118.48174685152172,False,0.0,0
SESS_0006407,USER_01627,2023-02-22,Social Media,Tablet,11,226.56060926851308,False,0.0,0
SESS_0006408,USER_01209,2023-06-07,Email,Mobile,3,726.7417613767113,False,0.0,0
SESS_0006409,USER_01069,2023-11-27,Paid Search,Desktop,8,494.16177626244564,True,59.95091077086447,0
SESS_0006410,USER_01046,2023-03-13,Organic Search,Desktop,7,390.97266233309495,False,0.0,0
SESS_0006411,USER_01001,2023-10-03,Email,Mobile,8,254.13560319697967,False,0.0,0
SESS_0006412,USER_01877,2023-02-22,Organic Search,Mobile,3,210.96500969335375,False,0.0,0
SESS_0006413,USER_00593,2023-07-23,Paid Search,Desktop,8,45.040822381202936,False,0.0,0
SESS_0006414,USER_01673,2023-05-23,Organic Search,Desktop,8,34.35476633207654,False,0.0,0
SESS_0006415,USER_00273,2023-11-16,Organic Search,Desktop,7,65.37747097980822,False,0.0,0
SESS_0006416,USER_01619,2023-04-14,Organic Search,Desktop,9,200.45446683047453,False,0.0,0
SESS_0006417,USER_00254,2023-02-07,Paid Search,Desktop,4,125.32485352128697,False,0.0,0
SESS_0006418,USER_01524,2023-10-20,Paid Search,Desktop,3,89.64206374840361,False,0.0,0
SESS_0006419,USER_00037,2023-09-22,Organic Search,Mobile,7,67.4443737684471,False,0.0,0
SESS_0006420,USER_00504,2023-04-09,Organic Search,Mobile,5,216.08349640970832,False,0.0,0
SESS_0006421,USER_01047,2023-08-22,Organic Search,Mobile,8,182.16293326862257,False,0.0,0
SESS_0006422,USER_01126,2023-01-05,Paid Search,Mobile,4,19.475113999591603,False,0.0,0
SESS_0006423,USER_01556,2023-09-01,Organic Search,Desktop,7,162.97754771591568,False,0.0,0
SESS_0006424,USER_00495,2023-09-13,Email,Desktop,9,156.03981574057258,False,0.0,0
SESS_0006425,USER_01290,2023-06-04,Organic Search,Mobile,4,253.87602918277508,False,0.0,0
SESS_0006426,USER_00716,2023-04-12,Organic Search,Mobile,3,722.8487730068819,False,0.0,0
SESS_0006427,USER_00789,2023-12-28,Social Media,Mobile,4,136.92722254643255,False,0.0,0
SESS_0006428,USER_01649,2023-03-11,Email,Mobile,7,261.16309825774647,False,0.0,0
SESS_0006429,USER_00305,2023-10-13,Paid Search,Desktop,7,60.89031620081327,False,0.0,0
SESS_0006430,USER_01709,2023-11-17,Social Media,Desktop,6,88.63520563607017,False,0.0,0
SESS_0006431,USER_01474,2023-10-28,Organic Search,Mobile,6,495.32062618508866,False,0.0,0
SESS_0006432,USER_00893,2023-12-09,Social Media,Desktop,7,10.595375894685688,False,0.0,0
SESS_0006433,USER_01491,2023-02-26,Paid Search,Mobile,10,38.559137428889386,False,0.0,0
SESS_0006434,USER_00851,2023-11-26,Organic Search,Desktop,7,73.66607860727977,False,0.0,0
SESS_0006435,USER_01626,2023-08-30,Organic Search,Desktop,7,664.6667922651621,False,0.0,0
SESS_0006436,USER_00207,2023-10-22,Email,Mobile,5,4.964197657845024,False,0.0,0
SESS_0006437,USER_00540,2023-07-17,Organic Search,Mobile,5,203.9709345298525,False,0.0,0
SESS_0006438,USER_01651,2023-03-14,Organic Search,Tablet,8,80.0925787783196,False,0.0,0
SESS_0006439,USER_00309,2023-01-20,Organic Search,Tablet,3,188.17163453128518,False,0.0,0
SESS_0006440,USER_01854,2023-10-19,Organic Search,Desktop,5,106.278824246022,False,0.0,0
SESS_0006441,USER_01755,2023-06-18,Paid Search,Desktop,4,132.0124601509152,False,0.0,0
SESS_0006442,USER_01947,2023-10-23,Organic Search,Mobile,4,80.43162643981962,False,0.0,0
SESS_0006443,USER_00126,2023-09-16,Organic Search,Desktop,3,256.3092223079146,False,0.0,0
SESS_0006444,USER_00949,2023-07-03,Social Media,Mobile,2,117.88737323323045,False,0.0,0
SESS_0006445,USER_00352,2023-11-06,Organic Search,Mobile,6,73.61539544580685,False,0.0,0
SESS_0006446,USER_00103,2023-08-30,Referral,Desktop,4,41.59249367257269,False,0.0,0
SESS_0006447,USER_01331,2023-10-06,Organic Search,Desktop,6,73.95071093911045,False,0.0,0
SESS_0006448,USER_01249,2023-05-13,Direct,Mobile,6,277.1527213045369,False,0.0,0
SESS_0006449,USER_00600,2023-11-07,Direct,Desktop,4,200.74545305230995,False,0.0,0
SESS_0006450,USER_01909,2023-06-14,Organic Search,Mobile,6,443.1874180612575,False,0.0,0
SESS_0006451,USER_01607,2023-11-26,Organic Search,Desktop,8,128.8498276285344,False,0.0,0
SESS_0006452,USER_01772,2023-04-12,Referral,Mobile,3,167.12609031048055,False,0.0,0
SESS_0006453,USER_01680,2023-05-16,Organic Search,Mobile,8,298.36531576000107,False,0.0,0
SESS_0006454,USER_01682,2023-09-28,Organic Search,Desktop,2,0.7349242822755118,False,0.0,0
SESS_0006455,USER_01251,2023-06-02,Organic Search,Desktop,4,81.67594320143546,False,0.0,0
SESS_0006456,USER_00816,2023-12-30,Organic Search,Mobile,7,229.0067147104449,False,0.0,0
SESS_0006457,USER_00816,2023-07-08,Social Media,Tablet,5,353.55489300329947,False,0.0,0
SESS_0006458,USER_00945,2023-12-28,Paid Search,Mobile,7,84.82673692303139,False,0.0,0
SESS_0006459,USER_00812,2023-11-13,Organic Search,Mobile,5,210.48186033995444,False,0.0,0
SESS_0006460,USER_01178,2023-05-12,Email,Desktop,8,124.10238450609336,False,0.0,0
SESS_0006461,USER_00175,2023-11-24,Email,Mobile,4,168.32214053149994,False,0.0,0
SESS_0006462,USER_01882,2023-10-09,Direct,Mobile,6,63.61351045537565,True,131.6138606118234,0
SESS_0006463,USER_00920,2023-08-31,Paid Search,Desktop,7,709.6299864639207,False,0.0,0
SESS_0006464,USER_00196,2023-11-24,Social Media,Desktop,7,68.19419397667718,False,0.0,0
SESS_0006465,USER_00067,2023-11-21,Social Media,Mobile,6,35.407799907525536,False,0.0,0
SESS_0006466,USER_00805,2023-12-02,Paid Search,Mobile,6,45.82071247264347,False,0.0,0
SESS_0006467,USER_00543,2023-09-06,Paid Search,Mobile,6,5.80616090244037,False,0.0,0
SESS_0006468,USER_01166,2023-01-29,Social Media,Mobile,7,17.608574100351337,False,0.0,0
SESS_0006469,USER_01192,2023-05-17,Email,Desktop,6,553.3257737338641,False,0.0,0
SESS_0006470,USER_01956,2023-10-26,Organic Search,Mobile,9,717.0517630770704,False,0.0,0
SESS_0006471,USER_00057,2023-06-19,Paid Search,Mobile,9,229.8694497340667,False,0.0,0
SESS_0006472,USER_00419,2023-12-29,Email,Tablet,5,5.82765746714891,False,0.0,0
SESS_0006473,USER_00629,2023-05-24,Paid Search,Mobile,2,277.53807265277135,False,0.0,0
SESS_0006474,USER_01589,2023-03-27,Referral,Desktop,3,314.09349763325434,False,0.0,0
SESS_0006475,USER_01980,2023-09-23,Paid Search,Mobile,6,242.83416705144776,False,0.0,0
SESS_0006476,USER_01805,2023-10-25,Organic Search,Desktop,5,0.19408155645971759,False,0.0,0
SESS_0006477,USER_00624,2023-03-18,Direct,Tablet,4,269.7285687068994,False,0.0,0
SESS_0006478,USER_00751,2023-09-26,Social Media,Desktop,5,284.3977323818019,False,0.0,0
SESS_0006479,USER_01758,2023-05-02,Organic Search,Desktop,3,234.98749757259836,False,0.0,0
SESS_0006480,USER_01162,2023-03-12,Email,Desktop,4,27.063038108788238,False,0.0,0
SESS_0006481,USER_00665,2023-11-16,Email,Mobile,10,215.29687116745686,False,0.0,0
SESS_0006482,USER_01821,2023-02-09,Organic Search,Desktop,7,65.26866083802548,False,0.0,0
SESS_0006483,USER_00302,2023-07-16,Paid Search,Mobile,4,211.73917686170367,False,0.0,0
SESS_0006484,USER_00389,2023-11-10,Organic Search,Desktop,7,60.80181625436446,False,0.0,0
SESS_0006485,USER_00597,2023-09-03,Organic Search,Desktop,7,84.92506222171555,False,0.0,0
SESS_0006486,USER_01135,2023-03-31,Paid Search,Desktop,6,94.68774635830727,False,0.0,0
SESS_0006487,USER_01851,2023-04-17,Paid Search,Mobile,6,215.76233602770873,False,0.0,0
SESS_0006488,USER_00338,2023-06-08,Email,Mobile,9,183.5940607033123,False,0.0,0
SESS_0006489,USER_01607,2023-05-08,Organic Search,Desktop,11,31.78226731741751,False,0.0,0
SESS_0006490,USER_01901,2023-06-30,Paid Search,Mobile,11,57.23853174359232,False,0.0,0
SESS_0006491,USER_00618,2023-09-07,Email,Mobile,9,0.5621311700052122,False,0.0,0
SESS_0006492,USER_01714,2023-10-28,Social Media,Tablet,2,41.955309805856,False,0.0,0
SESS_0006493,USER_01418,2023-12-09,Organic Search,Desktop,7,158.5042608200097,False,0.0,0
SESS_0006494,USER_01857,2023-10-07,Paid Search,Desktop,8,167.6811249746278,False,0.0,0
SESS_0006495,USER_00178,2023-07-31,Social Media,Mobile,4,346.87313661632504,False,0.0,0
SESS_0006496,USER_00466,2023-09-29,Organic Search,Tablet,7,357.0887440456942,False,0.0,0
SESS_0006497,USER_01703,2023-08-05,Email,Mobile,4,444.61370732952116,False,0.0,0
SESS_0006498,USER_00964,2023-10-05,Organic Search,Mobile,5,37.13489953925702,False,0.0,0
